step_no,run_id,w_m,c_m,cf_m,cf_d,kf_m,kf_d,equity
2487,3kJuSc31qD09eLz,3553.9955041110516,385.8497435254976,10986.288928508759,10549.942624073801,1269.9266057070345,927.959310460836,7281.84
2488,3kJuSc31qD09eLz,3556.5420624017715,336.4392084768042,10925.578040599823,10473.752825346026,1114.4555141480523,744.1396058425311,7284.88
2489,3kJuSc31qD09eLz,3537.8520233631134,319.10002287942916,10934.505687475204,10331.79640033961,1035.1040413707087,643.6382537782196,7148.87
2490,3kJuSc31qD09eLz,3507.988064751029,350.44873863458633,11200.784879177809,10877.268778928892,1052.280898903642,569.4113676548006,7335.18
2491,3kJuSc31qD09eLz,3501.413110971451,331.96885672956705,10982.996232271194,10671.353054695886,1218.265891322866,794.3091103211048,7431.02
2492,3kJuSc31qD09eLz,3496.919600725174,291.42870367714204,11123.309255838394,10807.624625474064,1217.5907979207113,738.5536493062975,7416.93
2493,3kJuSc31qD09eLz,3498.177295267582,316.40349435806274,10966.392364501953,10823.21746472875,1222.8776819538325,805.7413361072543,7625.11
2494,3kJuSc31qD09eLz,3505.4136249125004,278.3745755509008,10767.043714880943,10470.588669847697,1243.527042945847,730.6307915449145,7406.86
2495,3kJuSc31qD09eLz,3505.8008935451508,297.8957373648882,10923.655989408493,10607.76109262016,1318.445238739252,923.3612227439883,7485.33
2496,3kJuSc31qD09eLz,3523.4554522037506,317.34740340709686,10801.666705906391,10726.52701337195,1213.9902989268303,867.7352962493899,7737.8
2497,3kJuSc31qD09eLz,3526.857895374298,329.78201613761485,10690.856399059296,10405.621402695047,1233.411384195555,846.202641963959,7470.92
2498,3kJuSc31qD09eLz,3519.996815919876,312.53027933587146,10724.602824687958,10304.244992104454,1120.0805608751252,739.2068769335749,7366.24
2499,3kJuSc31qD09eLz,3517.945584356785,378.94771522283554,10789.206100463867,10665.70478168319,1100.3845051825047,753.9541065096857,7633.18
2500,3kJuSc31qD09eLz,3559.371537089348,360.74734972417355,10614.959827065468,10649.480636886035,1074.3851126562804,744.6547549963,7784.67
2501,3kJuSc31qD09eLz,3567.4230666160583,364.8531632348895,10909.348317980766,11151.377141438692,1154.349903945811,682.8878549337389,7838.29
2502,3kJuSc31qD09eLz,3588.0967441797256,399.9762990474701,10940.559881687164,11449.9451398904,1306.106224089861,890.8729106672109,8106.08
2503,3kJuSc31qD09eLz,3622.647637486458,352.83124186703935,11005.210631132126,11309.39816614164,1215.9883189871907,998.75492477417,8111.48
2504,3kJuSc31qD09eLz,3624.1013202667236,340.03781259804964,11002.369843244553,11577.25372913153,1229.1969579560682,812.993377685547,8194.54
2505,3kJuSc31qD09eLz,3640.444949746132,325.9145806655288,10914.105256557465,10999.100187353619,1282.218375442084,915.9924272298814,7752.41
2506,3kJuSc31qD09eLz,3611.2769246697426,374.31403301656246,10938.66963326931,11291.400044793065,1298.7265887618996,888.5261492729188,7956.94
2507,3kJuSc31qD09eLz,3611.7172569036484,436.08599773049355,10829.583192586899,11556.133718070963,1209.1692531537265,791.9039207696916,8261.48
2508,3kJuSc31qD09eLz,3631.165760397911,381.8567064907402,10829.926948547363,11346.88102289636,1302.9566906336695,864.4813588857652,8065.46
2509,3kJuSc31qD09eLz,3625.329280173406,365.16510156262666,11008.922426462173,11523.156398424573,1268.375492262363,822.136867940426,8077.5
2510,3kJuSc31qD09eLz,3594.15386582911,401.1997994631529,10792.014680862427,11457.791973457084,1266.6150677101687,900.5128104090692,8304.32
2511,3kJuSc31qD09eLz,3593.8330928757787,413.2125351727009,10619.639609634876,11316.791172249903,1262.448121687863,942.6943402290345,8370.35
2512,3kJuSc31qD09eLz,3606.3583614826202,470.3674481213093,10779.072451114655,11877.878285429253,1225.9315889212303,844.2761256694795,8640.43
2513,3kJuSc31qD09eLz,3624.0974955558777,415.3371486128308,10678.059497892857,11521.24938261219,1272.9274437944405,852.9890414476396,8383.82
2514,3kJuSc31qD09eLz,3607.8708066940308,467.0605324804783,10521.231796562672,11674.366547694974,1402.0543849095702,916.5691977739334,8592.72
2515,3kJuSc31qD09eLz,3607.0197851657867,377.6999791134731,10531.264567673206,11457.978681424858,1314.336947929114,892.768303155899,8520.43
2516,3kJuSc31qD09eLz,3605.246257722378,316.03185968101025,10563.989378213882,11263.706574214415,1410.3238475173712,902.2920558452606,8270.41
2517,3kJuSc31qD09eLz,3594.7119488716125,300.6416012458503,10756.895956665277,11304.618107056098,1231.1052430570126,871.2623679637909,8292.53
2518,3kJuSc31qD09eLz,3596.769851207733,303.06609532237053,10361.420555353165,11073.278260131912,1295.5413204729557,814.8131487742066,8331.29
2519,3kJuSc31qD09eLz,3606.2332261800766,265.9770869812928,10419.2068516016,10841.01882228004,1388.8887679986656,841.7140715122223,8002.43
2520,3kJuSc31qD09eLz,3608.0589631795883,261.4197670468129,10738.65802681446,10777.998249137998,1451.2253434536979,937.8408560752869,7656.48
2521,3kJuSc31qD09eLz,3600.0501013994217,310.81533229351044,10863.882236123085,11198.60602217592,1410.8396662222221,917.638823106885,7930.66
2522,3kJuSc31qD09eLz,3627.665333867073,343.1995629519224,10524.466343045235,10970.151923370278,1414.1154752522707,1051.4801037199795,8112.19
2523,3kJuSc31qD09eLz,3707.474991083145,315.3651817254722,10411.62142753601,11011.043161956288,1402.259933312569,911.410633828491,8085.73
2524,3kJuSc31qD09eLz,3781.153985142708,291.09508561342955,10381.686519145966,11035.5262025138,1340.0700045356352,922.8094123005867,8164.33
2525,3kJuSc31qD09eLz,3799.2114609479904,285.44152915501036,10826.785291671753,11480.290175868442,1237.81821712479,805.6003115624189,8136.63
2526,3kJuSc31qD09eLz,3796.7356342077255,276.5271198526025,10751.254705548286,11431.482494271111,1272.1015814282,847.3124758601189,8182.18
2527,3kJuSc31qD09eLz,3785.2349787950516,286.2477227584459,10653.629754409194,11228.061826483536,1216.8331848531961,753.638606607914,8039.76
2528,3kJuSc31qD09eLz,3805.747175335884,269.9613057888928,10841.037078231573,11402.24725178958,1258.3124220632017,780.2236737012863,8007.41
2529,3kJuSc31qD09eLz,3778.080222964287,283.55292572826147,10934.14089012146,11516.796891227877,1222.2829776108265,815.9794318675995,8114.72
2530,3kJuSc31qD09eLz,3788.8835663199425,292.7522417661967,10485.666727870703,10840.58918720458,1231.766459994018,844.2066334486008,7885.73
2531,3kJuSc31qD09eLz,3743.7533955574036,322.74563156068325,10264.409813404083,10904.616145920892,1146.0525783179328,631.1326765716076,8058.79
2532,3kJuSc31qD09eLz,3715.1703749895096,321.28890320123173,10343.295251846313,10883.101396523694,1334.9214773965068,691.6092346310616,7860.04
2533,3kJuSc31qD09eLz,3690.057769536972,268.07566974312067,10561.114277660847,10708.839845498906,1434.8456035740674,901.1930041313171,7655.94
2534,3kJuSc31qD09eLz,3646.31429246068,279.1884206980467,10603.337301135063,10575.300109391657,1335.5516648795456,841.9471260905266,7552.86
2535,3kJuSc31qD09eLz,3626.800832569599,305.25215470790863,10576.15274465084,10771.492422222078,1300.7909949058667,856.5644027590752,7819.06
2536,3kJuSc31qD09eLz,3608.537084579468,273.5086465217173,10679.265733838081,10864.250845675137,1419.5419440912083,804.324475646019,7687.72
2537,3kJuSc31qD09eLz,3624.4528458714485,349.73499009013176,10364.99249112606,10849.108215418937,1460.03432906745,982.2612021565437,8032.16
2538,3kJuSc31qD09eLz,3625.717453494668,287.3260946525261,10535.984279811382,10851.482804627953,1333.049355427269,875.3622480630875,7944.77
2539,3kJuSc31qD09eLz,3621.5635391175747,277.41312351310626,10463.98632633686,10190.870376928293,1385.7333262767643,933.9872878193855,7376.16
2540,3kJuSc31qD09eLz,3601.6595982909203,242.0272113950923,10499.066495776176,10184.855623433772,1357.6032293140888,873.755211353302,7358.26
2541,3kJuSc31qD09eLz,3600.521958038211,246.99735737591982,10516.911877632141,10128.801900736167,1252.841505922377,888.3107091188431,7399.84
2542,3kJuSc31qD09eLz,3579.301178306341,200.52610575594008,10584.284338235855,9937.232290279824,1140.4830788262188,851.344061255455,7283.98
2543,3kJuSc31qD09eLz,3562.8194992542267,221.7230760694947,10585.626838326454,9894.386838899849,1110.3716347701848,648.9675484895706,7062.81
2544,3kJuSc31qD09eLz,3560.050337731838,225.60554511845112,10564.325536251068,9880.649195454474,1141.705124873668,761.0258717536926,7149.99
2545,3kJuSc31qD09eLz,3562.6427597999573,221.9920657724142,10594.309327602386,10118.176042523473,1019.9573548771441,605.3592892885208,7324.63
2546,3kJuSc31qD09eLz,3549.837091088295,201.6191445067525,10390.883979558945,10005.549509899165,991.3478107154369,545.283123254776,7417.15
2547,3kJuSc31qD09eLz,3548.515900492668,203.72572807222605,10496.08682012558,10154.008561568302,1060.1271442323923,638.2480474114418,7483.8
2548,3kJuSc31qD09eLz,3553.8072410821915,178.7690778085962,10551.758471012115,10157.218244121106,1081.5243295654655,665.3548436164856,7456.71
2549,3kJuSc31qD09eLz,3562.937552213669,189.04883488174528,10610.982684135437,10194.558171678456,1175.0251033306122,791.4271750450134,7447.99
2550,3kJuSc31qD09eLz,3566.865292429924,203.62430758937262,10684.409412384033,10059.343521599318,1098.6185425966978,725.50644916296,7231.33
2551,3kJuSc31qD09eLz,3554.631506204605,208.52492117136717,10930.605674266815,10337.448205204679,1042.3741409182549,704.8829864859581,7306.2
2552,3kJuSc31qD09eLz,3562.395897269249,271.5312189757824,11005.521587371826,10547.912560721488,1015.2780853062868,795.4758208990097,7488.66
2553,3kJuSc31qD09eLz,3561.7732430398464,290.38249222934246,10920.37352347374,10671.377566503561,784.2249634154141,542.4427145719528,7657.07
2554,3kJuSc31qD09eLz,3529.942024886608,310.0894320309162,10723.723957061768,10672.484008666137,813.9155326131731,415.92575430870056,7710.74
2555,3kJuSc31qD09eLz,3531.275255203247,268.1014831808279,10697.215770721436,10488.6570398029,1038.5632997294888,583.1165840029716,7536.62
2556,3kJuSc31qD09eLz,3541.668197751045,285.87680105865,10848.53081703186,10720.498192489227,1096.99936022982,722.5538086295128,7669.98
2557,3kJuSc31qD09eLz,3537.5888216495514,225.2751518630248,10902.899518489838,10475.588328202144,973.5947810225189,689.3994277119637,7525.63
2558,3kJuSc31qD09eLz,3549.2566626667976,270.74815571308136,11019.141083478928,10888.50355192808,930.2490045726299,545.9656621813774,7665.08
2559,3kJuSc31qD09eLz,3552.671163082123,274.2448509782553,11004.174241542816,10945.18451910899,1043.7901645600796,727.6337624788284,7797.94
2560,3kJuSc31qD09eLz,3590.229182124138,340.428654640913,10973.111338615417,11135.902895475385,978.9366569519043,691.8795253038406,7945.08
2561,3kJuSc31qD09eLz,3589.590059161186,369.6350167617202,11158.710812568665,11476.074665044047,1039.153282955289,740.2066601514816,8059.19
2562,3kJuSc31qD09eLz,3619.319528222084,352.6448804978281,11053.13537311554,11231.480680643965,914.6709074825048,701.7019057869911,7993.41
2563,3kJuSc31qD09eLz,3625.464158296585,410.35270665213466,11061.071057319641,11520.551497256187,956.6790676191449,546.9409404993057,8013.93
2564,3kJuSc31qD09eLz,3691.84013235569,400.0023148804903,10974.96240901947,11375.515869201394,1150.2964559458196,889.4232693910599,8047.84
2565,3kJuSc31qD09eLz,3736.0823425650597,452.6671565771103,10674.440680027008,11366.833592357194,995.1139092221856,723.139245390892,8231.67
2566,3kJuSc31qD09eLz,3755.8254499435425,417.82809118181467,10554.170789003372,11469.83409357102,969.7454552697018,538.9218815118074,8311.19
2567,3kJuSc31qD09eLz,3760.834456205368,359.48355045355856,10657.067596316338,11030.819839850736,1101.3073225030676,702.3061648607254,7854.43
2568,3kJuSc31qD09eLz,3742.6944954395294,319.74204026535153,10740.506082296371,11114.215061666098,1127.4058046378195,674.8390239477158,7858.71
2569,3kJuSc31qD09eLz,3761.5191062688828,339.86750396713614,10660.666014790535,10998.031640373261,1141.0385447591543,770.8011310100555,7865.74
2570,3kJuSc31qD09eLz,3768.55974817276,420.15079215168953,10818.447250843048,11508.41960985376,1091.4867188008502,726.2661474347115,8136.04
2571,3kJuSc31qD09eLz,3796.656796336174,421.66462537646294,10702.16476458311,11447.617755765803,1057.9899423550814,736.7063708007336,8205.85
2572,3kJuSc31qD09eLz,3787.1867637634277,497.69861856102943,10539.923805832863,11694.158661626157,1106.2339998558164,718.3211705386639,8481.44
2573,3kJuSc31qD09eLz,3776.9276262521744,461.45488081127405,10327.58980794251,11448.33268268716,1058.2512162486091,749.9358838498592,8574.05
2574,3kJuSc31qD09eLz,3788.607954993844,404.02471249364316,10073.733812332153,11153.012614729681,1078.2232933342457,659.3236032277346,8467.75
2575,3kJuSc31qD09eLz,3767.598934173584,409.75260473787785,10127.350055083632,10833.800931059444,1093.324175644666,751.6791437864304,8187.46
2576,3kJuSc31qD09eLz,3763.5272186994553,407.90741208195686,9963.986092805862,10689.392498260255,1112.9027251098305,794.3028820753098,8235.37
2577,3kJuSc31qD09eLz,3753.4177896007895,351.9191153869033,9893.254564762115,10576.108667912491,1001.8544637039304,694.7676684856415,8270.43
2578,3kJuSc31qD09eLz,3705.867364525795,341.5695574246347,9947.126237556338,10062.384981673826,1018.1286677177995,595.0445212125778,7644.74
2579,3kJuSc31qD09eLz,3666.3691693097353,292.29883844812866,9848.63215701282,9839.647883803118,1106.496645303443,625.435457020998,7551.29
2580,3kJuSc31qD09eLz,3625.2256105542183,289.624065162614,9957.661455631256,9865.951935787942,1128.2303582169116,701.0521314144135,7566.26
2581,3kJuSc31qD09eLz,3608.4582592248917,279.18706122005824,9932.460857629776,9736.393795405529,1198.9272470101714,802.7210773229599,7520.08
2582,3kJuSc31qD09eLz,3595.16748547554,302.58511956594884,9978.969846725464,9605.050129079784,1284.7570526972413,908.9908565282822,7352.56
2583,3kJuSc31qD09eLz,3588.4665271043777,338.99142561107874,10157.599872589111,9748.740385589268,1039.8248070143163,841.4179228544235,7465.28
2584,3kJuSc31qD09eLz,3580.6609376687557,302.10399080533534,9920.009791612625,9441.424971351427,1014.2495164759457,613.2349452972412,7237.64
2585,3kJuSc31qD09eLz,3546.1250933222473,299.6683610538021,9968.657523155212,9571.607918779486,1147.7337346598506,612.0801426768303,7221.5
2586,3kJuSc31qD09eLz,3537.036015868187,287.04408062808216,9992.63368678093,9375.950561101894,1091.1512184524909,676.5636665821075,7144.65
2587,3kJuSc31qD09eLz,3500.8775564432144,342.588484659791,10280.775099992752,9914.628759866584,1223.248298315797,745.3853350877762,7312.53
2588,3kJuSc31qD09eLz,3503.8580516576767,368.9596676528454,10196.697189807892,9965.508149838543,1165.5181524488144,859.2421958446503,7589.72
2589,3kJuSc31qD09eLz,3528.679695248604,388.7754557317239,9954.864514350891,9671.113990329743,1108.0293364226818,784.2278306484222,7474.99
2590,3kJuSc31qD09eLz,3491.4582480192184,392.6467531621456,10025.677920341492,9857.9624377565,1092.9766816049814,694.8672406673431,7550.07
2591,3kJuSc31qD09eLz,3474.3645561635494,368.3576781656593,9960.68560385704,9555.70018466687,1031.5154373287223,643.4895108938217,7364.27
2592,3kJuSc31qD09eLz,3458.172985315323,373.38512993697077,10317.797889471054,9756.47008096471,1108.867883592844,643.5616705194116,7141.81
2593,3kJuSc31qD09eLz,3462.589010834694,415.1539300084114,10452.916173934937,10123.540091658058,1182.6033880859613,783.0972747281194,7393.38
2594,3kJuSc31qD09eLz,3464.9068741202354,367.59361156402156,10508.880348920822,9938.944468292173,1093.3104569017887,763.1054599285126,7267.36
2595,3kJuSc31qD09eLz,3463.3971263170242,331.35530487057986,10500.74287198484,9752.231315031098,1009.20630030334,632.765056848526,7080.3
2596,3kJuSc31qD09eLz,3445.9880551099777,325.86088864691556,10614.332966327667,9719.688199934588,1111.6234690099955,693.3550144433975,6915.24
2597,3kJuSc31qD09eLz,3447.811435818672,335.497217297554,10396.779065608978,9649.01007305904,1034.0461215302348,666.5757808089256,7101.45
2598,3kJuSc31qD09eLz,3445.3840532302856,362.49337923526764,10347.91422009468,9846.315810665441,1007.7138559618033,609.318556420505,7292.13
2599,3kJuSc31qD09eLz,3431.186537504196,340.2630995362997,10240.12436413765,9968.105725571468,1069.3641812696587,603.6869835853577,7490.86
2600,3kJuSc31qD09eLz,3438.366428375244,296.8410546169616,10268.386492729187,9644.28078114833,1008.1640330685768,512.1403530687094,7144.66
2601,3kJuSc31qD09eLz,3451.5649274513125,328.34209410846233,10207.110914826393,9771.295813069526,911.8953495100141,470.34346002340317,7342.73
2602,3kJuSc31qD09eLz,3431.4715937078,272.9695010611322,10238.155693292618,9677.768606727193,1024.4042022377253,555.767696261406,7266.54
2603,3kJuSc31qD09eLz,3413.3199545145035,289.10929745435715,10164.316680908203,9784.621116348853,1088.1617489866912,615.911652803421,7445.63
2604,3kJuSc31qD09eLz,3414.901521772146,273.28847937844694,10223.954561948776,9693.857778474008,1004.3573303818703,608.6084834039211,7385.97
2605,3kJuSc31qD09eLz,3435.555239200592,317.50777515769005,10241.63952422142,9927.842334483848,1103.5174793042243,701.0551845729351,7530.68
2606,3kJuSc31qD09eLz,3430.822905421257,292.62449365854263,10309.999250411987,10068.280550559099,1097.4743860065937,740.2353463768959,7677.6
2607,3kJuSc31qD09eLz,3440.462024450302,244.31263864814537,10216.195301890373,9660.340978035141,1163.9256756566465,788.2524602413177,7383.7
2608,3kJuSc31qD09eLz,3435.4412145614624,222.89407389285043,10348.222799658775,9769.219994314508,1063.719096180983,660.0176695585251,7358.96
2609,3kJuSc31qD09eLz,3451.1172173023224,210.50102299591526,10579.869795799255,9897.214705710207,1040.269326582551,749.7465832829475,7365.21
2610,3kJuSc31qD09eLz,3466.507016837597,184.04073328711092,10521.024980068207,9816.636537284641,979.1455613235012,688.7789035439491,7354.7
2611,3kJuSc31qD09eLz,3483.757954478264,200.1177424513735,10354.338094711304,9616.45104534887,794.3316188510507,501.4741884469986,7285.38
2612,3kJuSc31qD09eLz,3478.6522958297282,268.87760597560555,10182.168547302485,9578.99347929584,933.4571083243936,579.090036034584,7294.93
2613,3kJuSc31qD09eLz,3490.4800193309784,242.16786431521177,10113.489979982376,9535.117000187432,915.5824385825545,535.7763869762421,7309.17
