step_no,steps_id,capitalist_id,budget,wealth,human_wealth,spent_amount
2747,789957946,B_0,0.0,0.621775,0.258344,0.0
2748,722020523,B_0,0.289433,0.332343,0.24801,0.289433
2749,548914364,B_0,0.264627,0.133703,0.240729,0.264627
2750,267089173,B_0,0.0,0.000133313,0.231105,0.0
2751,154220839,B_0,0.000133313,0.937451,0.259359,0.000133313
2752,443034275,B_0,0.306232,0.63122,0.248985,0.306232
2753,905076839,B_0,0.0,0.0,0.239026,0.0
2754,131923121,B_0,0.0,0.806866,0.261739,0.0
2755,510609648,B_0,0.0,0.0,0.25127,0.0
2756,947253432,B_0,0.0,0.0287758,0.24237,0.0
2757,915080282,B_0,0.0,1.06382,0.275228,0.0
2758,32948310,B_0,0.328419,0.735405,0.264219,0.328419
2759,136010261,B_0,0.0,0.0,0.25365,0.0
2760,317105154,B_0,0.0,0.898784,0.279456,0.0
2761,539687211,B_0,0.324395,0.57439,0.268277,0.324395
2762,410657832,B_0,0.0,0.747747,0.287456,0.0
2763,664944334,B_0,0.0,0.0,0.275958,0.0
2764,157712505,B_0,0.0,0.793651,0.296666,0.0
2765,192839702,B_0,0.0,0.0,0.284799,0.0
2766,266644413,B_0,0.0,0.0,0.273407,0.0
2767,348869726,B_0,0.0,0.870375,0.297286,0.0
2768,341538629,B_0,0.0,0.0215399,0.286256,0.0
2769,344851907,B_0,0.0215399,1.36531,0.329418,0.0215399
2770,432075763,B_0,0.397683,0.967622,0.316241,0.397683
2771,990905094,B_0,0.0,1.25195,0.35367,0.0
2772,252692482,B_0,0.416267,0.835685,0.339523,0.416267
2773,849152146,B_0,0.0,0.730103,0.355146,0.0
2774,250765422,B_0,0.391651,0.338452,0.34094,0.391651
2775,399342316,B_0,0.338452,0.0885868,0.330846,0.338452
2776,569154068,B_0,0.0885868,0.902794,0.353724,0.0885868
2777,417714158,B_0,0.0,0.0,0.339575,0.0
2778,43374895,B_0,0.0,0.805855,0.358226,0.0
2779,693748541,B_0,0.398519,0.407336,0.343897,0.398519
2780,788357388,B_0,0.0,1.11199,0.374621,0.0
2781,536489223,B_0,0.43022,1.3222,0.385253,0.43022
2782,823870862,B_0,0.0,0.0702993,0.372655,0.0
2783,137794458,B_0,0.0702993,1.13651,0.403209,0.0702993
2784,275136420,B_0,0.460035,0.676476,0.387081,0.460035
2785,604376696,B_0,0.420905,0.255572,0.371598,0.420905
2786,579399365,B_0,0.0,0.0,0.356734,0.0
2787,725410058,B_0,0.0,0.881156,0.377711,0.0
2788,705856476,B_0,0.421768,1.57113,0.407072,0.421768
2789,326457177,B_0,0.0,0.0,0.390789,0.0
2790,487001691,B_0,0.0,0.0311428,0.376403,0.0
2791,553483540,B_0,0.0311428,0.829057,0.394509,0.0311428
2792,66756639,B_0,0.435962,1.30607,0.415248,0.435962
2793,802497953,B_0,0.0,0.0,0.398638,0.0
2794,849346478,B_0,0.0,1.72181,0.451565,0.0
2795,141872375,B_0,0.537656,1.18416,0.433503,0.537656
2796,101591412,B_0,0.492711,0.691447,0.416163,0.492711
2797,606812387,B_0,0.0,0.655025,0.425717,0.0
2798,897600267,B_0,0.458468,0.42903,0.417987,0.458468
2799,869463548,B_0,0.42903,0.804463,0.433446,0.42903
2800,582537657,B_0,0.473669,0.330794,0.416108,0.473669
2801,93088993,B_0,0.330794,2.2293,0.488636,0.330794
2802,107308276,B_0,0.0,0.185692,0.476519,0.0
2803,924475056,B_0,0.185692,1.38141,0.512714,0.185692
2804,664105037,B_0,0.581784,0.799624,0.492206,0.581784
2805,206881885,B_0,0.532187,2.19883,0.549773,0.532187
2806,704040348,B_0,0.0,0.0,0.527782,0.0
2807,723969039,B_0,0.0,3.44478,0.644462,0.0
2808,793090797,B_0,0.0,0.0,0.618683,0.0
2809,326821636,B_0,0.0,0.907915,0.630253,0.0
2810,95010854,B_0,0.0,1.03101,0.646283,0.0
2811,225073002,B_0,0.697834,0.333178,0.620432,0.697834
2812,964445888,B_0,0.333178,3.1712,0.722462,0.333178
2813,320771259,B_0,0.0,0.0,0.693564,0.0
2814,445837652,B_0,0.0,0.581205,0.68907,0.0
2815,323974268,B_0,0.0,1.38066,0.716733,0.0
2816,482337644,B_0,0.785766,1.84912,0.738233,0.785766
2817,646317651,B_0,0.830689,1.01843,0.708703,0.830689
2818,305109349,B_0,0.759625,4.40663,0.846269,0.759625
2819,844725092,B_0,0.0,0.0,0.812418,0.0
2820,867158278,B_0,0.0,1.15917,0.826288,0.0
2821,636980998,B_0,0.884247,0.274928,0.793237,0.884247
2822,599813461,B_0,0.0,1.43434,0.818881,0.0
2823,471603800,B_0,0.890598,0.543745,0.786126,0.890598
2824,214505320,B_0,0.0,1.69734,0.822574,0.0
2825,233071967,B_0,0.907441,0.7899,0.789671,0.907441
2826,84678052,B_0,0.0,1.76469,0.828672,0.0
2827,343393750,B_0,0.916906,2.01882,0.842367,0.916906
2828,214973097,B_0,0.943308,1.07552,0.808672,0.943308
2829,607964192,B_0,0.862448,4.38885,0.943356,0.862448
2830,945107864,B_0,0.0,0.0,0.905622,0.0
2831,924819017,B_0,0.0,4.79598,1.06124,0.0
2832,848228088,B_0,1.30104,3.49494,1.01879,1.30104
2833,467492809,B_0,0.0,0.354607,0.99222,0.0
2834,690304915,B_0,0.354607,0.0,0.952531,0.354607
2835,306071933,B_0,0.0,3.43502,1.05183,0.0
2836,292740379,B_0,1.22358,4.13782,1.08681,1.22358
2837,294711928,B_0,1.2937,2.84412,1.04334,1.2937
2838,456208396,B_0,1.18555,2.37056,1.03009,1.18555
2839,652784937,B_0,0.0,0.993604,1.02863,0.0
2840,300580448,B_0,0.993604,3.01852,1.10822,0.993604
2841,17621559,B_0,1.25915,1.75937,1.06389,1.25915
2842,92048461,B_0,0.0,1.07918,1.06451,0.0
2843,369390051,B_0,1.07918,0.0,1.02193,1.07918
2844,333460071,B_0,0.0,2.31857,1.07379,0.0
2845,186262609,B_0,0.0,1.55547,1.09306,0.0
2846,311188927,B_0,1.17083,0.384641,1.04934,1.17083
2847,903218962,B_0,0.384641,0.0339405,1.00872,0.384641
2848,558144194,B_0,0.0,0.634642,0.993757,0.0
2849,400942796,B_0,0.634642,0.505518,0.974228,0.634642
2850,984445421,B_0,0.505518,0.882435,0.970556,0.505518
2851,449210689,B_0,0.0,0.0,0.931734,0.0
2852,1250909,B_0,0.0,1.81631,0.967117,0.0
2853,297031062,B_0,0.0,0.550863,0.950466,0.0
2854,831698619,B_0,0.550863,0.0,0.912448,0.550863
2855,191226357,B_0,0.0,2.05501,0.95815,0.0
2856,390465594,B_0,1.0609,0.994111,0.919824,1.0609
2857,447029265,B_0,0.0,2.08459,0.966415,0.0
2858,535792234,B_0,1.07064,1.01395,0.927758,1.07064
2859,498523494,B_0,0.978456,4.04674,1.0511,0.978456
2860,180920203,B_0,1.25344,2.7933,1.00905,1.25344
2861,49139030,B_0,1.14872,2.31699,0.995588,1.14872
2862,564326438,B_0,0.0,0.0,0.955765,0.0
2863,228165448,B_0,0.0,6.54668,1.1794,0.0
2864,416689614,B_0,0.0,0.0,1.13223,0.0
2865,712504134,B_0,0.0,0.0,1.08694,0.0
2866,328347490,B_0,0.0,4.05718,1.20575,0.0
2867,329445592,B_0,1.40861,3.73036,1.20079,1.40861
2868,399548424,B_0,0.0,0.0,1.15276,0.0
2869,162672817,B_0,0.0,1.72563,1.17567,0.0
2870,858337192,B_0,0.0,3.63818,1.27417,0.0
2871,495385314,B_0,1.45608,2.1821,1.2232,1.45608
2872,91503435,B_0,0.0,1.64523,1.24009,0.0
2873,994363745,B_0,1.32235,0.322881,1.19048,1.32235
2874,595125653,B_0,0.322881,4.50713,1.32315,0.322881
2875,609983641,B_0,0.0,0.0,1.27022,0.0
2876,137783321,B_0,0.0,0.0,1.21941,0.0
2877,214137419,B_0,0.0,1.25434,1.22081,0.0
2878,705760835,B_0,1.25434,0.837835,1.20549,1.25434
2879,594793767,B_0,0.837835,0.0,1.15727,0.837835
2880,13408726,B_0,0.0,2.73799,1.2205,0.0
2881,871031216,B_0,1.3574,1.90896,1.19282,1.3574
2882,189693984,B_0,1.28826,0.620701,1.1451,1.28826
2883,169786410,B_0,0.620701,4.28339,1.27063,0.620701
2884,877141452,B_0,1.4848,2.79859,1.21981,1.4848
2885,930358825,B_0,0.0,2.58103,1.27426,0.0
2886,871588148,B_0,1.40331,2.45599,1.27442,1.40331
2887,742846623,B_0,1.39722,3.10691,1.30537,1.39722
2888,797797701,B_0,1.46071,1.6462,1.25315,1.46071
2889,825524847,B_0,0.0,0.0,1.20303,0.0
2890,658984026,B_0,0.0,7.61989,1.4597,0.0
2891,877615188,B_0,1.8407,8.43925,1.50771,1.8407
2892,353307995,B_0,1.92968,6.50957,1.44741,1.92968
2893,54519207,B_0,1.77288,4.73669,1.38951,1.77288
2894,193619527,B_0,0.0,1.60776,1.39824,0.0
2895,775054729,B_0,1.47863,3.21559,1.46577,1.47863
2896,803183776,B_0,1.62655,1.58904,1.40714,1.62655
2897,6684859,B_0,1.48659,3.7226,1.49566,1.48659
2898,675668681,B_0,1.68179,3.35951,1.48858,1.68179
2899,922677142,B_0,1.65656,2.89434,1.47669,1.65656
2900,583434382,B_0,0.0,0.292211,1.42931,0.0
2901,878837145,B_0,0.292211,0.51572,1.39277,0.292211
2902,527370112,B_0,0.51572,0.0,1.33706,0.51572
2903,663348530,B_0,0.0,0.233629,1.29292,0.0
2904,20314597,B_0,0.233629,0.0,1.2412,0.233629
2905,750723468,B_0,0.0,3.97707,1.35064,0.0
2906,437875259,B_0,1.54949,2.42757,1.29661,1.54949
2907,341605744,B_0,1.41799,1.00958,1.24475,1.41799
2908,904042491,B_0,1.00958,0.0,1.19496,1.00958
2909,107631196,B_0,0.0,0.829988,1.18036,0.0
2910,145296301,B_0,0.829988,2.26802,1.22387,0.829988
2911,986273206,B_0,1.33727,2.3013,1.22973,1.33727
2912,330171112,B_0,1.3448,0.9565,1.18054,1.3448
2913,896256572,B_0,0.0,3.20043,1.26134,0.0
2914,296590089,B_0,1.42136,1.77907,1.21089,1.42136
2915,844557616,B_0,1.29984,0.479228,1.16245,1.29984
2916,609962444,B_0,0.0,3.52105,1.25679,0.0
2917,527936331,B_0,1.43285,4.99657,1.32286,1.43285
2918,964058661,B_0,1.57269,3.42389,1.26994,1.57269
2919,80606584,B_0,1.44114,1.98275,1.21915,1.44114
2920,279931137,B_0,1.31828,0.664467,1.17038,1.31828
2921,931006951,B_0,0.0,1.4037,1.17971,0.0
2922,892502824,B_0,1.2499,3.77774,1.27748,1.2499
2923,891300910,B_0,1.46637,2.31137,1.22638,1.46637
2924,720443962,B_0,1.34195,3.88877,1.2941,1.34195
2925,630657851,B_0,1.48854,2.40023,1.24234,1.48854
2926,774557759,B_0,1.36235,1.03788,1.19264,1.36235
2927,788539557,B_0,1.03788,0.0,1.14494,1.03788
2928,60425271,B_0,0.0,3.81004,1.25154,0.0
2929,191376091,B_0,1.44204,2.61494,1.21136,1.44204
2930,432366626,B_0,1.34211,2.46407,1.21055,1.34211
2931,681450926,B_0,1.33376,1.13032,1.16213,1.33376
2932,882543891,B_0,0.0,0.230329,1.12486,0.0
2933,735799715,B_0,0.230329,0.0,1.07986,0.230329
2934,745752932,B_0,0.0,5.07478,1.23966,0.0
2935,32423088,B_0,1.4934,3.58138,1.19007,1.4934
2936,933070577,B_0,1.36914,2.7662,1.16463,1.36914
2937,389519906,B_0,0.0,0.511814,1.13852,0.0
2938,741593543,B_0,0.511814,0.905402,1.12919,0.511814
2939,146093070,B_0,0.905402,0.0,1.08403,0.905402
2940,47734342,B_0,0.0,1.70042,1.10868,0.0
2941,63374872,B_0,1.1937,0.506719,1.06433,1.1937
2942,124175308,B_0,0.506719,3.64211,1.16744,0.506719
2943,222072349,B_0,0.0,0.0,1.12075,0.0
2944,38493861,B_0,0.0,1.75281,1.14603,0.0
2945,76249418,B_0,1.23367,0.51914,1.10019,1.23367
2946,953409527,B_0,0.51914,0.569867,1.07898,0.51914
2947,71376953,B_0,0.0,0.0,1.03582,0.0
2948,53758450,B_0,0.0,1.25824,1.04471,0.0
2949,665803596,B_0,1.10763,1.22237,1.0458,1.10763
2950,570133266,B_0,1.10691,0.767578,1.03005,1.10691
2951,165942075,B_0,0.0,0.0,0.988846,0.0
2952,512530759,B_0,0.0,0.0,0.949292,0.0
2953,624657625,B_0,0.0,3.722,1.0602,0.0
2954,727931675,B_0,1.2463,2.4757,1.01779,1.2463
2955,73037343,B_0,1.14158,4.03966,1.0853,1.14158
2956,642208895,B_0,1.28729,2.75237,1.04189,1.28729
2957,940698602,B_0,1.17951,1.76781,1.00801,1.17951
2958,59556702,B_0,0.0,0.0,0.967692,0.0
2959,775282040,B_0,0.0,0.0,0.928984,0.0
2960,765128789,B_0,0.0,3.4374,1.02932,0.0
2961,247518493,B_0,1.20119,2.23621,0.988148,1.20119
2962,792617337,B_0,1.09996,1.97242,0.982069,1.09996
2963,737919085,B_0,0.0,1.51339,1.00332,0.0
2964,12642073,B_0,1.07899,0.434395,0.963189,1.07899
2965,476420165,B_0,0.434395,0.0,0.924661,0.434395
2966,247475411,B_0,0.0,0.664627,0.91426,0.0
2967,572778666,B_0,0.664627,3.23777,1.0072,0.664627
2968,688162642,B_0,1.16909,2.4141,0.980729,1.16909
2969,849536219,B_0,0.0,0.190493,0.94912,0.0
2970,16304211,B_0,0.190493,0.0,0.911155,0.190493
2971,144469619,B_0,0.0,0.0,0.874709,0.0
2972,179731386,B_0,0.0,0.630819,0.864953,0.0
2973,112896259,B_0,0.630819,0.835967,0.863794,0.630819
2974,585106514,B_0,0.835967,1.54991,0.891238,0.835967
2975,964878996,B_0,0.0,0.225826,0.864622,0.0
2976,195443921,B_0,0.225826,0.302803,0.842149,0.225826
2977,468282709,B_0,0.302803,0.0,0.808463,0.302803
2978,694456221,B_0,0.0,0.273015,0.787045,0.0
2979,392787542,B_0,0.273015,2.15174,0.841633,0.273015
2980,889786939,B_0,0.94922,5.26988,0.970662,0.94922
2981,763785996,B_0,1.23416,4.03572,0.931835,1.23416
2982,628527168,B_0,1.13362,2.9021,0.894562,1.13362
2983,135432786,B_0,1.03967,1.86243,0.85878,1.03967
2984,668788594,B_0,0.0,0.228454,0.833567,0.0
2985,711012124,B_0,0.228454,0.0,0.800224,0.228454
2986,841544858,B_0,0.0,2.02515,0.849221,0.0
2987,543385015,B_0,0.950478,2.43183,0.869538,0.950478
2988,161773218,B_0,0.991129,2.38375,0.872479,0.991129
2989,598667995,B_0,0.991666,1.39208,0.83758,0.991666
2990,251225576,B_0,0.907184,0.779928,0.815878,0.907184
2991,527181921,B_0,0.0,0.153805,0.789395,0.0
2992,144173414,B_0,0.153805,1.46365,0.816365,0.153805
2993,374972847,B_0,0.889547,0.574098,0.78371,0.889547
2994,175314679,B_0,0.574098,2.78572,0.863791,0.574098
2995,546047584,B_0,1.00308,1.78265,0.829239,1.00308
2996,725986276,B_0,0.918371,0.864275,0.796069,0.918371
2997,943915935,B_0,0.0,0.0,0.764227,0.0
2998,555293097,B_0,0.0,0.0,0.733658,0.0
2999,39567706,B_0,0.0,0.0,0.704311,0.0
3000,158729352,B_0,0.0,1.3581,0.730463,0.0
