step_no,step_id,cf_id,liquidity,price,equity,debt,profit,production,sales,queue,expected_demand,intresses,labour_demand,lmbda,loans,staff,first_step,capital,capital_avg,invested,planned_production,planned_investment,wage_bill,investment_cost,capital_book,desired_capital
1217,925498873,C_0,133.622,3.82208,156.745,1.13456e-17,4.02879,2.0,2.0,3.20184,1.89721,1.39536e-18,0.0,6.30004e-20,"[{""amount"": 1.965356238615584e-18, ""rate"": 0.1168370519014623}, {""amount"": 9.380279319105391e-18, ""rate"": 0.1168370519014623}]","[""W_1775"", ""W_1127"", ""W_739"", ""W_1689""]",0,14.5835,12.7876,0.76517,1.89721,1.14141,4.0,1.74674,22.3178,15.0442,0.401116
1218,368947557,C_0,137.682,3.85387,162.619,1.07784e-17,7.79396,4.5,4.18956,0.0,4.87138,1.32559e-18,0.712642,5.88169e-20,"[{""amount"": 1.867088426684805e-18, ""rate"": 0.1168370519014623}, {""amount"": 8.911265353150122e-18, ""rate"": 0.1168370519014623}]","[""W_1775"", ""W_1127"", ""W_739"", ""W_1689"", ""W_1212"", ""W_2278"", ""W_1157"", ""W_1496"", ""W_1955""]",0,15.3133,14.2044,1.52667,4.87138,2.46168,9.0,3.75818,23.3783,16.711,0.401116
1219,230349887,C_0,133.921,4.10997,158.408,1.02394e-17,-1.53903,4.5,1.64597,0.0,4.25774,1.25931e-18,-0.484525,5.39291e-20,"[{""amount"": 1.7737340053505647e-18, ""rate"": 0.1168370519014623}, {""amount"": 8.465702085492616e-18, ""rate"": 0.1168370519014623}]","[""W_1775"", ""W_1127"", ""W_739"", ""W_1689"", ""W_1212"", ""W_2278"", ""W_1157"", ""W_1496"", ""W_1955""]",0,16.043,13.8589,1.52633,4.25774,1.31745,9.0,2.01086,24.487,16.3046,0.834962
1220,257561895,C_0,136.105,3.75527,161.738,9.72746e-18,3.72729,2.0,2.0,2.67839,1.90715,1.19635e-18,0.0,5.15145e-20,"[{""amount"": 1.6850473050830364e-18, ""rate"": 0.1168370519014623}, {""amount"": 8.042416981217985e-18, ""rate"": 0.1168370519014623}]","[""W_1212"", ""W_2278"", ""W_1157"", ""W_1496""]",0,16.3033,13.6862,0.580777,1.90715,0.380463,4.0,0.580777,24.8871,16.1014,0.356989
1221,575683094,C_0,139.434,3.87519,165.436,9.24109e-18,4.59278,4.0,3.29383,0.0,4.40127,1.13653e-18,0.802535,4.81085e-20,"[{""amount"": 1.6007949398288846e-18, ""rate"": 0.1168370519014623}, {""amount"": 7.640296132157086e-18, ""rate"": 0.1168370519014623}]","[""W_1212"", ""W_2278"", ""W_1157"", ""W_1496"", ""W_2899"", ""W_725"", ""W_720"", ""W_2902""]",0,16.401,13.8677,0.516801,4.40127,0.337921,8.0,0.516801,25.083,16.315,0.810694
1222,619495218,C_0,144.35,3.90721,170.249,8.77904e-18,5.40991,3.5,3.32676,0.0,3.40458,1.0797e-18,0.0,4.50315e-20,"[{""amount"": 1.5207551928374404e-18, ""rate"": 0.1168370519014623}, {""amount"": 7.258281325549232e-18, ""rate"": 0.1168370519014623}]","[""W_1212"", ""W_2278"", ""W_1157"", ""W_1496"", ""W_2899"", ""W_725"", ""W_720""]",0,16.1908,12.9399,0.0,3.40458,0.0,7.0,0.0,24.8168,15.2234,0.623372
1223,238095336,C_0,138.469,4.19668,162.979,8.34008e-18,-6.51019,3.5,0.266458,0.0,3.33455,1.02572e-18,-0.330909,4.18802e-20,"[{""amount"": 1.4447174331955685e-18, ""rate"": 0.1168370519014623}, {""amount"": 6.89536725927177e-18, ""rate"": 0.1168370519014623}]","[""W_1212"", ""W_2278"", ""W_1157"", ""W_1496"", ""W_2899"", ""W_725"", ""W_720""]",0,15.9806,11.7252,0.0,3.33455,0.0,7.0,0.0,24.5108,13.7943,0.618477
1224,165473204,C_0,140.079,3.96286,164.835,7.92308e-18,1.76347,1.0,1.0,1.28196,0.573267,9.74431e-19,0.0,4.11389e-20,"[{""amount"": 1.3724815615357902e-18, ""rate"": 0.1168370519014623}, {""amount"": 6.5505988963081815e-18, ""rate"": 0.1168370519014623}]","[""W_1157"", ""W_720""]",0,15.9205,11.1179,0.0,0.573267,0.0,2.0,0.0,24.4034,13.0798,0.107726
1225,309985021,C_0,143.216,3.97814,168.153,7.52693e-18,3.48652,2.0,1.96948,0.0,2.11109,9.25709e-19,0.222173,3.88774e-20,"[{""amount"": 1.3038574834590006e-18, ""rate"": 0.1168370519014623}, {""amount"": 6.223068951492772e-18, ""rate"": 0.1168370519014623}]","[""W_1157"", ""W_720"", ""W_237"", ""W_2279""]",0,15.8004,8.98528,0.0,2.11109,0.0,4.0,0.0,24.2394,10.5709,0.398202
1226,241694393,C_0,139.662,4.29085,163.702,7.15058e-18,-3.93801,2.0,0.103816,0.0,1.98364,8.79424e-19,-0.0327175,3.65082e-20,"[{""amount"": 1.2386646092860506e-18, ""rate"": 0.1168370519014623}, {""amount"": 5.911915503918134e-18, ""rate"": 0.1168370519014623}]","[""W_1157"", ""W_720"", ""W_237"", ""W_2279""]",0,15.6803,7.49565,0.0,1.98364,0.0,4.0,0.0,24.04,8.81841,0.377008
1227,751375562,C_0,139.975,4.2496,164.024,6.79305e-18,0.275951,0.5,0.322041,0.0,0.291799,8.35453e-19,0.0,3.53604e-20,"[{""amount"": 1.176731378821748e-18, ""rate"": 0.1168370519014623}, {""amount"": 5.616319728722227e-18, ""rate"": 0.1168370519014623}]","[""W_1157""]",0,15.6503,6.75083,0.0,0.291799,0.0,1.0,0.0,23.9935,7.94215,0.0558836
1228,327295186,C_0,140.55,4.09333,164.613,6.4534e-18,0.598094,0.5,0.413986,0.0,0.319017,7.9368e-19,-0.361967,3.35649e-20,"[{""amount"": 1.1178948098806605e-18, ""rate"": 0.1168370519014623}, {""amount"": 5.335503742286116e-18, ""rate"": 0.1168370519014623}]","[""W_1157""]",0,15.6202,4.12616,0.0,0.319017,0.0,1.0,0.0,23.943,4.85431,0.0612135
1229,959009374,C_0,141.273,3.77361,165.357,6.13073e-18,0.817568,0.5,0.5,3.89051,0.404489,7.53996e-19,-0.191022,3.19301e-20,"[{""amount"": 1.0620000693866275e-18, ""rate"": 0.1168370519014623}, {""amount"": 5.06872855517181e-18, ""rate"": 0.1168370519014623}]","[""W_1157""]",0,15.5902,2.81383,0.0,0.404489,0.0,1.0,0.0,23.9199,3.31039,0.0777633
1230,759098178,C_0,146.611,3.86151,171.406,5.82419e-18,5.89026,3.5,3.5,1.005,3.99191,7.16296e-19,0.983812,3.01956e-20,"[{""amount"": 1.008900065917296e-18, ""rate"": 0.1168370519014623}, {""amount"": 4.815292127413219e-18, ""rate"": 0.1168370519014623}]","[""W_1157"", ""W_1784"", ""W_2425"", ""W_1069"", ""W_2175"", ""W_2750"", ""W_579""]",0,15.38,7.99927,0.0,3.99191,0.0,7.0,0.0,23.6176,9.41091,0.768925
1231,590945143,C_0,138.611,4.22159,161.9,5.53298e-18,-8.69778,4.0,0.0,0.0,4.45369,6.80481e-19,0.907381,2.80965e-20,"[{""amount"": 9.584550626214313e-19, ""rate"": 0.1168370519014623}, {""amount"": 4.574527521042558e-18, ""rate"": 0.1168370519014623}]","[""W_1157"", ""W_1784"", ""W_2425"", ""W_1069"", ""W_2175"", ""W_2750"", ""W_579"", ""W_2403""]",0,15.1398,10.7639,0.0,4.45369,0.0,8.0,0.0,23.2894,12.6634,0.869599
1232,750484196,C_0,139.068,4.203,162.345,5.25633e-18,0.398505,0.5,0.365674,0.0,0.445369,6.46457e-19,0.0,2.7893e-20,"[{""amount"": 9.105323094903597e-19, ""rate"": 0.1168370519014623}, {""amount"": 4.34580114499043e-18, ""rate"": 0.1168370519014623}]","[""W_2425""]",0,15.1097,11.388,0.0,0.445369,0.0,1.0,0.0,23.1971,13.3976,0.0883398
1233,784213457,C_0,139.861,3.93409,163.182,4.99352e-18,0.870411,0.5,0.5,2.55184,0.373644,6.14135e-19,-0.252712,2.6492e-20,"[{""amount"": 8.650056940158417e-19, ""rate"": 0.1168370519014623}, {""amount"": 4.128511087740909e-18, ""rate"": 0.1168370519014623}]","[""W_2425""]",0,15.0797,6.44473,0.0,0.373644,0.0,1.0,0.0,23.1466,7.58203,0.0742603
1234,891883739,C_0,135.511,4.20358,158.452,4.74384e-18,-4.78661,2.5,0.154537,0.0,2.78402,5.83428e-19,0.568046,2.50332e-20,"[{""amount"": 8.217554093150496e-19, ""rate"": 0.1168370519014623}, {""amount"": 3.922085533353863e-18, ""rate"": 0.1168370519014623}]","[""W_2425"", ""W_883"", ""W_1806"", ""W_2852"", ""W_1526""]",0,14.9296,7.80471,0.0,2.78402,0.0,5.0,0.0,22.9411,9.18201,0.554416
1235,636112336,C_0,136.006,4.02368,158.989,4.50665e-18,0.491348,0.5,0.396174,0.0,0.417485,5.54256e-19,0.0,2.44066e-20,"[{""amount"": 7.806676388492972e-19, ""rate"": 0.1168370519014623}, {""amount"": 3.72598125668617e-18, ""rate"": 0.1168370519014623}]","[""W_2425""]",0,14.8995,7.65611,0.0,0.417485,0.0,1.0,0.0,22.8845,9.00719,0.083975
1236,794327274,C_0,136.76,3.84251,159.774,4.28132e-18,0.837225,0.5,0.5,3.78053,0.398305,5.26544e-19,-0.20339,2.31289e-20,"[{""amount"": 7.416342569068323e-19, ""rate"": 0.1168370519014623}, {""amount"": 3.539682193851861e-18, ""rate"": 0.1168370519014623}]","[""W_2425""]",0,14.8695,4.57881,0.0,0.398305,0.0,1.0,0.0,22.8466,5.38683,0.0802784
1237,806567933,C_0,129.76,4.14281,152.261,4.06725e-18,-7.66827,3.5,0.0,0.0,3.89231,5.00216e-19,0.784621,2.19136e-20,"[{""amount"": 7.045525440614906e-19, ""rate"": 0.1168370519014623}, {""amount"": 3.362698084159268e-18, ""rate"": 0.1168370519014623}]","[""W_2425"", ""W_2761"", ""W_919"", ""W_935"", ""W_1543"", ""W_60"", ""W_2003""]",0,14.6593,8.71663,0.0,3.89231,0.0,7.0,0.0,22.501,10.2549,0.78608
1238,643692982,C_0,130.498,3.81041,153.145,3.86389e-18,0.837912,0.5,0.5,4.75705,0.389231,4.75206e-19,0.0,2.16788e-20,"[{""amount"": 6.693249168584161e-19, ""rate"": 0.1168370519014623}, {""amount"": 3.1945631799513046e-18, ""rate"": 0.1168370519014623}]","[""W_2003""]",0,14.6293,9.61357,0.0,0.389231,0.0,1.0,0.0,22.4798,11.3101,0.0797353
1239,792097210,C_0,120.559,4.13597,143.56,3.67069e-18,-8.89419,4.5,2.68431e-17,0.0,4.77027,4.51445e-19,0.54054,2.05727e-20,"[{""amount"": 6.358586710154953e-19, ""rate"": 0.1168370519014623}, {""amount"": 3.0348350209537392e-18, ""rate"": 0.1168370519014623}]","[""W_2003"", ""W_1548"", ""W_1717"", ""W_331"", ""W_2165"", ""W_1185"", ""W_1227"", ""W_852"", ""W_2070""]",0,14.97,12.7003,0.938962,4.77027,0.611051,9.0,0.938857,23.0009,14.9415,0.979211
1240,130726055,C_0,119.955,3.92583,144.455,3.48716e-18,2.01278,0.5,0.5,1.12314,0.477027,4.28873e-19,0.0,2.04664e-20,"[{""amount"": 6.040657374647205e-19, ""rate"": 0.1168370519014623}, {""amount"": 2.8830932699060524e-18, ""rate"": 0.1168370519014623}]","[""W_1185""]",0,15.6982,13.1069,1.16388,0.477027,0.758224,1.0,1.16388,24.0968,15.4199,0.095692
1241,594799891,C_0,122.321,3.92583,146.804,3.3128e-18,2.61349,1.5,1.5,1.19122,1.50853,4.07429e-19,0.0170503,1.92459e-20,"[{""amount"": 5.738624505914845e-19, ""rate"": 0.1168370519014623}, {""amount"": 2.73893860641075e-18, ""rate"": 0.1168370519014623}]","[""W_1185"", ""W_1401"", ""W_2889""]",0,15.6081,8.99058,0.0,1.50853,0.0,3.0,0.0,23.9599,10.5772,0.288574
1242,463589374,C_0,126.265,3.92583,150.866,3.14716e-18,4.35444,2.5,2.5,1.13013,2.57295,3.87058e-19,0.145902,1.8053e-20,"[{""amount"": 5.451693280619103e-19, ""rate"": 0.1168370519014623}, {""amount"": 2.6019916760902127e-18, ""rate"": 0.1168370519014623}]","[""W_1185"", ""W_1401"", ""W_2889"", ""W_2781"", ""W_1514""]",0,15.458,8.53616,0.0,2.57295,0.0,5.0,0.0,23.7302,10.0425,0.495035
1243,483687353,C_0,127.224,3.92583,150.711,2.9898e-18,0.39262,3.5,2.04728,0.0,3.52441,3.67705e-19,0.0488177,1.68486e-20,"[{""amount"": 5.179108616588147e-19, ""rate"": 0.1168370519014623}, {""amount"": 2.471892092285702e-18, ""rate"": 0.1168370519014623}]","[""W_1185"", ""W_1401"", ""W_2889"", ""W_2781"", ""W_1514"", ""W_963"", ""W_1557""]",0,15.2478,9.71872,0.0,3.52441,0.0,7.0,0.0,23.4083,11.4338,0.684682
1244,357613706,C_0,131.17,3.9271,155.22,2.84031e-18,4.35737,2.5,2.5,0.212199,2.195,3.4932e-19,0.0,1.59807e-20,"[{""amount"": 4.92015318575874e-19, ""rate"": 0.1168370519014623}, {""amount"": 2.348297487671417e-18, ""rate"": 0.1168370519014623}]","[""W_1401"", ""W_2781"", ""W_1514"", ""W_963"", ""W_1557""]",0,15.0976,10.1146,0.0,2.195,0.0,5.0,0.0,23.1784,11.8995,0.432298
1245,57742934,C_0,134.589,3.9271,158.277,2.6983e-18,3.6976,2.5,2.33212,0.0,2.66048,3.31854e-19,0.320957,1.49331e-20,"[{""amount"": 4.674145526470803e-19, ""rate"": 0.1168370519014623}, {""amount"": 2.230882613287846e-18, ""rate"": 0.1168370519014623}]","[""W_1401"", ""W_2781"", ""W_1514"", ""W_963"", ""W_1557""]",0,14.9475,9.12968,0.0,2.66048,0.0,5.0,0.0,22.948,10.7408,0.529184
1246,788878908,C_0,138.478,3.89833,162.053,2.56338e-18,4.28492,2.5,2.5,0.547099,2.36496,3.15261e-19,-0.270081,1.39607e-20,"[{""amount"": 4.440438250147263e-19, ""rate"": 0.1168370519014623}, {""amount"": 2.119338482623454e-18, ""rate"": 0.1168370519014623}]","[""W_1401"", ""W_2781"", ""W_1514"", ""W_963"", ""W_1557""]",0,14.7973,8.31859,0.0,2.36496,0.0,5.0,0.0,22.7176,9.78658,0.475129
1247,164123129,C_0,134.154,4.10202,156.645,2.43521e-18,-4.78113,2.5,0.164846,0.0,2.97889,2.99498e-19,0.957771,1.30598e-20,"[{""amount"": 4.2184163376399e-19, ""rate"": 0.1168370519014623}, {""amount"": 2.0133715584922813e-18, ""rate"": 0.1168370519014623}]","[""W_1401"", ""W_2781"", ""W_1514"", ""W_963"", ""W_1557""]",0,14.6472,8.73452,0.0,2.97889,0.0,5.0,0.0,22.4909,10.2759,0.604542
1248,401561012,C_0,133.775,4.09141,156.235,2.31345e-18,-0.456071,0.5,0.151767,0.0,0.44625,2.84523e-19,0.0,1.27302e-20,"[{""amount"": 4.007495520757905e-19, ""rate"": 0.1168370519014623}, {""amount"": 1.9127029805676672e-18, ""rate"": 0.1168370519014623}]","[""W_2781""]",0,14.6172,8.12101,0.0,0.44625,0.0,1.0,0.0,22.46,9.55413,0.0914912
1249,908349007,C_0,134.48,3.72728,157.074,2.19778e-18,0.792405,0.5,0.5,4.57832,0.181215,2.70297e-19,-0.637569,1.21572e-20,"[{""amount"": 3.8071207447200097e-19, ""rate"": 0.1168370519014623}, {""amount"": 1.817067831539284e-18, ""rate"": 0.1168370519014623}]","[""W_2781""]",0,14.5871,4.81126,0.0,0.181215,0.0,1.0,0.0,22.435,5.6603,0.0372296
1250,974996613,C_0,140.987,3.76145,164.428,2.08789e-18,7.09672,4.5,4.5,1.63124,4.58861,2.56782e-19,0.177225,1.15016e-20,"[{""amount"": 3.616764707484009e-19, ""rate"": 0.1168370519014623}, {""amount"": 1.7262144399623198e-18, ""rate"": 0.1168370519014623}]","[""W_2781"", ""W_1241"", ""W_1283"", ""W_1029"", ""W_2992"", ""W_1408"", ""W_245"", ""W_1068"", ""W_1180""]",0,14.3169,10.0307,0.0,4.58861,0.0,9.0,0.0,22.0209,11.8009,0.944643
1251,556892763,C_0,141.114,3.82615,163.693,1.9835e-18,1.03778,4.5,2.64049,0.0,5.97697,2.43943e-19,0.535023,1.06275e-20,"[{""amount"": 3.4359264721098087e-19, ""rate"": 0.1168370519014623}, {""amount"": 1.639903717964204e-18, ""rate"": 0.1168370519014623}]","[""W_2781"", ""W_1241"", ""W_1283"", ""W_1029"", ""W_2992"", ""W_1408"", ""W_245"", ""W_1068"", ""W_1180""]",0,14.5466,14.2214,0.768958,5.97697,2.74887,9.0,4.22752,22.3714,16.7311,0.944643
1252,420159872,C_0,138.072,3.93237,161.734,1.88432e-18,-0.48905,3.0,1.14382,0.0,2.97413,2.31746e-19,0.0,1.0051e-20,"[{""amount"": 3.2641301485043183e-19, ""rate"": 0.1168370519014623}, {""amount"": 1.5579085320659937e-18, ""rate"": 0.1168370519014623}]","[""W_1241"", ""W_1029"", ""W_2992"", ""W_1408"", ""W_245"", ""W_1068""]",0,15.3664,13.8675,1.53985,2.97413,2.09439,6.0,3.22503,23.6619,16.3147,0.613982
1253,631465080,C_0,140.239,3.76331,164.26,1.79011e-18,2.38763,1.5,1.5,2.44359,1.32685,2.20159e-19,0.0,9.55649e-21,"[{""amount"": 3.1009236410791024e-19, ""rate"": 0.1168370519014623}, {""amount"": 1.480013105462694e-18, ""rate"": 0.1168370519014623}]","[""W_1241"", ""W_1029"", ""W_245""]",0,15.2763,11.4382,0.0,1.32685,0.0,3.0,0.0,23.5434,13.4568,0.259302
1254,790033304,C_0,134.033,3.9883,157.231,1.7006e-18,-6.87549,3.5,0.198998,0.0,3.68192,2.09151e-19,0.363836,9.0013e-21,"[{""amount"": 2.9458774590251473e-19, ""rate"": 0.1168370519014623}, {""amount"": 1.4060124501895594e-18, ""rate"": 0.1168370519014623}]","[""W_1241"", ""W_1029"", ""W_245"", ""W_1242"", ""W_146"", ""W_1942"", ""W_877""]",0,15.0661,11.6404,0.0,3.68192,0.0,7.0,0.0,23.1979,13.6946,0.723788
1255,391290733,C_0,135.637,3.95899,159.096,1.61557e-18,1.77268,1.0,1.0,0.0,0.54729,1.98693e-19,0.0,8.88352e-21,"[{""amount"": 2.7985835860738897e-19, ""rate"": 0.1168370519014623}, {""amount"": 1.3357118276800815e-18, ""rate"": 0.1168370519014623}]","[""W_1242"", ""W_877""]",0,15.006,11.0755,0.0,0.54729,0.0,2.0,0.0,23.1041,13.03,0.109087
1256,717245297,C_0,136.018,3.95899,159.13,1.53479e-18,0.295806,1.0,0.616269,0.0,0.954729,1.88758e-19,-0.0905419,8.37814e-21,"[{""amount"": 2.658654406770195e-19, ""rate"": 0.1168370519014623}, {""amount"": 1.2689262362960774e-18, ""rate"": 0.1168370519014623}]","[""W_1242"", ""W_877""]",0,14.946,7.03924,0.0,0.954729,0.0,2.0,0.0,23.0527,8.28146,0.19106
1257,298316182,C_0,136.991,3.85458,160.145,1.45805e-18,0.981805,1.0,0.822357,0.0,0.650115,1.79321e-19,-0.699769,7.95609e-21,"[{""amount"": 2.5257216864316855e-19, ""rate"": 0.1168370519014623}, {""amount"": 1.2054799244812736e-18, ""rate"": 0.1168370519014623}]","[""W_1242"", ""W_877""]",0,14.8859,5.02112,0.0,0.650115,0.0,2.0,0.0,22.9573,5.9072,0.130624
1258,931841871,C_0,138.352,3.66113,161.545,1.38515e-18,1.50303,1.0,1.0,5.28414,0.805133,1.70355e-19,-0.389734,7.5261e-21,"[{""amount"": 2.399435602110101e-19, ""rate"": 0.1168370519014623}, {""amount"": 1.1452059282572099e-18, ""rate"": 0.1168370519014623}]","[""W_1242"", ""W_877""]",0,14.8259,4.01206,0.0,0.805133,0.0,2.0,0.0,22.8919,4.72007,0.162423
1259,228349703,C_0,142.243,3.74929,165.481,1.31589e-18,3.82023,4.5,3.64208,0.0,5.73624,1.61837e-19,0.874023,7.10412e-21,"[{""amount"": 2.279463822004596e-19, ""rate"": 0.1168370519014623}, {""amount"": 1.0879456318443493e-18, ""rate"": 0.1168370519014623}]","[""W_1242"", ""W_877"", ""W_1103"", ""W_1432"", ""W_2018"", ""W_996"", ""W_2032"", ""W_1108"", ""W_72""]",0,14.5556,11.4417,0.0,5.73624,0.0,9.0,0.0,22.4743,13.4608,0.162423
1260,930291150,C_0,134.816,4.01489,157.601,1.2501e-18,-6.84372,4.0,0.303336,0.0,3.8515,1.53745e-19,0.0,6.64542e-21,"[{""amount"": 2.1654906309043662e-19, ""rate"": 0.1168370519014623}, {""amount"": 1.0335483502521319e-18, ""rate"": 0.1168370519014623}]","[""W_877"", ""W_1103"", ""W_1432"", ""W_2018"", ""W_996"", ""W_2032"", ""W_1108"", ""W_72""]",0,14.7329,12.4776,0.644672,3.8515,0.417526,8.0,0.645698,22.7842,14.6795,0.794612
1261,640578476,C_0,136.252,3.74917,159.259,1.18759e-18,1.56546,1.0,1.0,3.58077,0.658152,1.46058e-19,0.0,6.53344e-21,"[{""amount"": 2.0572160993591478e-19, ""rate"": 0.1168370519014623}, {""amount"": 9.818709327395253e-19, ""rate"": 0.1168370519014623}]","[""W_1432"", ""W_2032""]",0,14.6728,12.2448,0.0,0.658152,0.0,2.0,0.0,22.6934,14.4057,0.134151
1262,392079546,C_0,130.293,4.0003,153.385,1.12821e-18,-5.15872,4.0,0.703298,0.0,4.18851,1.38755e-19,0.377021,6.16775e-21,"[{""amount"": 1.9543552943911904e-19, ""rate"": 0.1168370519014623}, {""amount"": 9.32777386102549e-19, ""rate"": 0.1168370519014623}]","[""W_1432"", ""W_2032"", ""W_269"", ""W_2001"", ""W_1346"", ""W_31"", ""W_1509"", ""W_1429""]",0,14.9326,13.0004,0.773235,4.18851,0.927712,8.0,1.43468,23.0928,15.2946,0.857239
1263,970208067,C_0,132.17,3.64068,155.746,1.0718e-18,2.33736,1.5,1.5,5.52335,1.05182,1.31817e-19,0.0,6.01598e-21,"[{""amount"": 1.856637529671631e-19, ""rate"": 0.1168370519014623}, {""amount"": 8.861385167974215e-19, ""rate"": 0.1168370519014623}]","[""W_1432"", ""W_1509"", ""W_1429""]",0,14.9174,12.5062,0.116022,1.05182,0.0748959,3.0,0.116022,23.1087,14.7132,0.211525
1264,118333173,C_0,136.517,3.67697,162.401,1.01821e-18,8.25255,4.5,4.5,0.884481,6.42619,1.25226e-19,0.934975,5.64954e-21,"[{""amount"": 1.7638056531880494e-19, ""rate"": 0.1168370519014623}, {""amount"": 8.418315909575504e-19, ""rate"": 0.1168370519014623}]","[""W_1432"", ""W_1509"", ""W_1429"", ""W_2926"", ""W_2642"", ""W_1229"", ""W_2281"", ""W_2593"", ""W_605""]",0,15.6471,16.7987,1.54875,6.42619,5.24103,9.0,8.11705,24.2335,19.7631,0.211525
1265,632940081,C_0,125.367,3.95898,150.679,9.67302e-19,-8.98848,5.0,0.100572,0.0,5.48865,1.18965e-19,0.420975,5.17391e-21,"[{""amount"": 1.675615370528647e-19, ""rate"": 0.1168370519014623}, {""amount"": 7.997400114096729e-19, ""rate"": 0.1168370519014623}]","[""W_1432"", ""W_1509"", ""W_1429"", ""W_2926"", ""W_2642"", ""W_1229"", ""W_2281"", ""W_2593"", ""W_605"", ""W_770""]",0,16.3468,16.4841,1.54843,5.48865,4.13386,10.0,6.40098,25.3118,19.3931,0.211525
1266,934257606,C_0,125.061,3.89431,152.481,9.18936e-19,3.2573,1.0,1.0,0.697264,0.63938,1.13017e-19,0.0,5.14007e-21,"[{""amount"": 1.5918346020022146e-19, ""rate"": 0.1168370519014623}, {""amount"": 7.597530108391893e-19, ""rate"": 0.1168370519014623}]","[""W_2642"", ""W_770""]",0,17.2867,15.7496,1.54846,0.63938,2.55269,2.0,3.95273,26.7678,18.5289,0.117458
1267,178449499,C_0,125.799,3.89431,152.603,8.7299e-19,0.634463,1.5,0.992261,0.0,1.59148,1.07366e-19,0.182951,4.80803e-21,"[{""amount"": 1.512242871902104e-19, ""rate"": 0.1168370519014623}, {""amount"": 7.217653602972298e-19, ""rate"": 0.1168370519014623}]","[""W_2642"", ""W_770"", ""W_621""]",0,17.1967,10.4232,0.0,1.59148,0.0,3.0,0.0,26.6779,12.2626,0.276466
1268,328997227,C_0,127.726,3.56784,154.738,8.2934e-19,2.12136,1.5,1.5,6.19706,1.05218,1.01998e-19,-0.895634,4.5479e-21,"[{""amount"": 1.4366307283069988e-19, ""rate"": 0.1168370519014623}, {""amount"": 6.856770922823683e-19, ""rate"": 0.1168370519014623}]","[""W_2642"", ""W_770"", ""W_621""]",0,17.1066,7.46387,0.0,1.05218,0.0,3.0,0.0,26.5875,8.78102,0.18374
1269,134639238,C_0,130.116,3.71411,158.857,7.87873e-19,5.58361,5.5,4.32412,0.0,7.03257,9.68977e-20,0.392975,4.28384e-21,"[{""amount"": 1.364799191891649e-19, ""rate"": 0.1168370519014623}, {""amount"": 6.513932376682498e-19, ""rate"": 0.1168370519014623}]","[""W_2642"", ""W_770"", ""W_621"", ""W_750"", ""W_374"", ""W_422"", ""W_533"", ""W_1188"", ""W_2598"", ""W_2752"", ""W_200""]",0,17.7762,15.2891,1.554,7.03257,1.24032,11.0,1.92745,27.6242,17.9871,0.18374
1270,67708287,C_0,119.299,4.03051,148.007,7.48479e-19,-8.64607,5.0,0.182847,0.0,4.59496,9.20528e-20,0.0,3.96262e-21,"[{""amount"": 1.2965592322970665e-19, ""rate"": 0.1168370519014623}, {""amount"": 6.188235757848374e-19, ""rate"": 0.1168370519014623}]","[""W_2642"", ""W_770"", ""W_621"", ""W_750"", ""W_374"", ""W_422"", ""W_533"", ""W_1188"", ""W_2752"", ""W_200""]",0,18.4759,15.9028,1.55379,4.59496,1.30712,10.0,2.03099,28.7078,18.7092,0.776243
1271,720303218,C_0,120.592,3.74361,149.654,7.11056e-19,1.66981,1.0,1.0,2.25459,0.624059,8.74501e-20,0.0,3.92952e-21,"[{""amount"": 1.2317312706822133e-19, ""rate"": 0.1168370519014623}, {""amount"": 5.878823969955955e-19, ""rate"": 0.1168370519014623}]","[""W_374"", ""W_1188""]",0,18.4906,15.4589,0.116129,0.624059,0.0747477,2.0,0.116129,28.7273,18.1869,0.101432
1272,563070562,C_0,122.054,3.88023,150.793,6.75503e-19,1.24063,2.5,1.72929,0.0,2.99154,8.30776e-20,0.983082,3.70968e-21,"[{""amount"": 1.1701447071481026e-19, ""rate"": 0.1168370519014623}, {""amount"": 5.584882771458157e-19, ""rate"": 0.1168370519014623}]","[""W_374"", ""W_1188"", ""W_1037"", ""W_1524"", ""W_2088""]",0,18.3405,12.6162,0.0,2.99154,0.0,5.0,0.0,28.4911,14.8426,0.485847
1273,95384298,C_0,124.794,3.67547,153.791,6.41728e-19,3.05818,2.0,2.0,3.85938,1.85552,7.89238e-20,0.0,3.51776e-21,"[{""amount"": 1.1116374717906974e-19, ""rate"": 0.1168370519014623}, {""amount"": 5.305638632885249e-19, ""rate"": 0.1168370519014623}]","[""W_374"", ""W_1188"", ""W_1037"", ""W_1524""]",0,18.2204,10.0619,0.0,1.85552,0.0,4.0,0.0,28.3855,11.8375,0.303816
1274,660738494,C_0,116.285,4.02788,144.2,6.09641e-19,-9.44718,5.0,0.370192,0.0,5.459,7.49776e-20,0.917993,3.29804e-21,"[{""amount"": 1.0560555982011625e-19, ""rate"": 0.1168370519014623}, {""amount"": 5.040356701240986e-19, ""rate"": 0.1168370519014623}]","[""W_374"", ""W_1188"", ""W_1037"", ""W_1524"", ""W_741"", ""W_2167"", ""W_139"", ""W_1921"", ""W_2958"", ""W_291""]",0,17.9201,13.8288,0.0,5.459,0.0,10.0,0.0,27.915,16.2692,0.899729
